MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,PiecesParChambre,PopParLogement,Prix_reel,Prix_predit,Residus,Erreur_%
5.5792,35.0,5.469740634005763,0.9913544668587896,1123.0,3.2363112391930837,34.26,-118.47,5.517441860465116,347.0,2.184,2.8147335056798113,-0.6307335056798111,-28.879739271053623
6.9096,33.0,7.392592592592592,0.9925925925925926,686.0,2.5407407407407407,37.73,-122.13,7.447761194029851,270.0,3.418,3.3375867156611108,0.08041328433888939,2.3526414376503624
6.8645,23.0,7.302973977695167,1.0390334572490707,1858.0,3.453531598513011,33.72,-117.96,7.0286225402504465,538.0,3.182,3.02324202371058,0.15875797628942,4.989251297593338
1.5521,30.0,3.8506787330316743,1.002262443438914,1966.0,4.447963800904978,33.99,-118.26,3.8419864559819414,442.0,0.975,0.9415021267178076,0.033497873282192336,3.435679310994086
2.75,22.0,4.744471744471745,1.0933660933660934,1009.0,2.479115479115479,38.95,-121.04,4.3393258426966295,407.0,1.532,0.9108754826214849,0.6211245173785152,40.54337580799707
3.1312,49.0,5.831858407079646,1.1592920353982301,741.0,2.185840707964602,38.51,-122.48,5.030534351145038,339.0,2.476,2.14036131127299,0.33563868872700997,13.555682097213651
2.8648,29.0,4.7405857740585775,0.9246861924686193,918.0,3.8410041841004183,33.73,-116.23,5.126696832579185,239.0,0.721,0.7427952941856333,-0.021795294185633307,-3.022925684553857
5.9836,17.0,6.360655737704918,1.0081967213114753,685.0,2.807377049180328,34.17,-118.92,6.308943089430895,243.99999999999997,2.948,3.0065773200775254,-0.058577320077525474,-1.9870189985592086
3.0865,52.0,2.9285714285714284,0.8273809523809523,316.0,1.880952380952381,37.76,-122.41,3.539568345323741,168.0,2.25,2.608883726048049,-0.35888372604804886,-15.950387824357726
4.2222,24.0,5.323308270676692,1.0526315789473684,3118.0,3.907268170426065,33.74,-117.94,5.057142857142857,798.0,2.072,1.9800426980919426,0.09195730190805751,4.438093721431347
2.125,24.0,5.127208480565371,1.1307420494699647,1413.0,4.992932862190813,37.93,-121.27,4.534375,283.0,0.612,0.5674241467675571,0.04457585323244284,7.2836361490919685
4.2386,18.0,9.119158878504672,1.6705607476635513,1388.0,3.2429906542056073,34.28,-117.36,5.4587412587412585,428.0,1.572,1.7665204339709888,-0.19452043397098873,-12.37407340782371
4.5938,33.0,0.8888888888888888,0.5,96.0,2.6666666666666665,33.79,-118.21,1.7777777777777777,36.0,1.125,3.080175929640042,-1.955175929640042,-173.79341596800373
3.1579,22.0,3.673186119873817,1.0769716088328076,3335.0,2.1041009463722395,34.0,-118.44,3.410661980082015,1585.0000000000002,2.431,2.5934325499364377,-0.16243254993643763,-6.681717397632153
3.625,13.0,5.479674796747967,1.048780487804878,719.0,2.9227642276422765,36.61,-119.46,5.224806201550387,246.0,1.083,1.2635050741252698,-0.18050507412526984,-16.667135191622332
3.692,34.0,5.067605633802817,1.019718309859155,1293.0,3.6422535211267606,33.92,-118.29,4.969613259668509,355.0,1.452,2.025919217232655,-0.573919217232655,-39.52611688930131
2.2794,42.0,5.0,0.9700374531835206,1548.0,2.898876404494382,38.67,-121.77,5.154440154440154,534.0,1.089,1.116614868233036,-0.02761486823303594,-2.5358005723632635
3.463,8.0,6.363636363636363,1.1662971175166297,1307.0,2.8980044345898004,39.08,-121.04,5.456273764258555,451.0,2.017,0.7931735314885344,1.2238264685114655,60.67558098718223
2.5417,22.0,3.103448275862069,1.0251989389920424,2226.0,2.952254641909814,34.13,-118.25,3.0271668822768434,754.0,2.175,1.7558167779003782,0.41918322209962167,19.27279182067226
6.1724,35.0,7.006359300476947,1.0389507154213036,3450.0,2.742448330683625,38.01,-122.59,6.743687834736037,1258.0,4.143,3.3195635913437727,0.8234364086562271,19.87536588598183
1.4241,16.0,4.285285285285285,0.9579579579579579,642.0,1.927927927927928,39.23,-121.02,4.4733542319749215,333.0,1.25,0.20990573300151993,1.04009426699848,83.2075413598784
1.8333,52.0,3.1555555555555554,1.0444444444444445,137.0,3.0444444444444443,34.03,-118.24,3.0212765957446805,45.0,3.125,1.7213232360437374,1.4036767639562626,44.917656446600404
4.9022,35.0,5.482332155477032,0.9487632508833922,1614.0,2.851590106007067,37.99,-122.03,5.778398510242086,566.0,1.693,2.5096273565288527,-0.8166273565288527,-48.235520172997795
2.2723,36.0,5.071161048689139,0.9662921348314607,771.0,2.8876404494382024,38.67,-121.37,5.248062015503876,267.0,0.788,0.8396059989593851,-0.05160599895938511,-6.5489846395158775
6.6136,39.0,5.891625615763547,1.0344827586206897,937.0,2.3078817733990147,37.43,-122.19,5.695238095238095,406.0,4.728,3.7609228291432473,0.9670771708567525,20.454254882757034
3.4265,36.0,4.843971631205674,1.127659574468085,505.0,3.5815602836879434,38.0,-121.12,4.29559748427673,141.0,1.589,1.5313743575298489,0.05762564247015112,3.6265350830806247
5.4399,4.0,7.388888888888889,1.0867003367003367,4010.0,3.3754208754208754,38.29,-121.98,6.799380325329202,1188.0,1.871,2.0404731847626607,-0.1694731847626607,-9.057893359842902
4.8523,20.0,5.848341232227488,0.985781990521327,649.0,3.075829383886256,38.67,-121.3,5.932692307692308,211.0,1.43,1.634089625540895,-0.20408962554089505,-14.272001786076578
2.8281,20.0,6.1,1.0825,1579.0,3.9475,36.31,-119.73,5.635103926096997,400.0,0.602,0.9442594369819872,-0.34225943698198724,-56.85372707341981
2.0132,35.0,2.6031746031746033,1.1071428571428572,3548.0,3.5198412698412698,34.09,-118.29,2.3512544802867383,1008.0,1.984,1.6120605959119274,0.3719394040880726,18.746945770568175
1.0714,31.0,3.012323943661972,1.216549295774648,1092.0,1.9225352112676057,33.77,-118.19,2.476121562952243,568.0,1.5,1.6775014268156028,-0.17750142681560277,-11.833428454373518
3.2976,41.0,5.282208588957055,1.1134969325153374,1432.0,4.392638036809816,33.92,-118.21,4.743801652892562,325.99999999999994,1.512,1.7704028449604508,-0.25840284496045074,-17.090135248707057
2.4306,32.0,4.004032258064516,1.1491935483870968,1044.0,4.209677419354839,34.2,-118.38,3.4842105263157896,247.99999999999997,1.875,1.4616270189896383,0.4133729810103617,22.04655898721929
2.7188,14.0,7.972746331236897,1.4444444444444444,1129.0,2.3668763102725365,38.05,-120.22,5.519593613933237,477.00000000000006,1.37,0.8332825750502977,0.5367174249497024,39.176454375890685
2.6944,36.0,5.333333333333333,1.0526315789473684,647.0,2.837719298245614,40.54,-122.38,5.066666666666666,228.0,0.753,0.716922389604747,0.036077610395253035,4.791183319422713
3.0395,35.0,3.797909407665505,1.043554006968641,1483.0,2.583623693379791,34.19,-118.4,3.639398998330551,574.0,1.913,2.1581227983410685,-0.24512279834106843,-12.813528402565
5.1457,5.0,6.395918367346939,1.023469387755102,3269.0,3.335714285714286,35.22,-119.13,6.24925224327019,980.0,1.182,2.076644824489378,-0.8946448244893781,-75.68907144580187
3.1353,22.0,3.644657863145258,1.0816326530612246,4715.0,2.8301320528211282,33.74,-117.84,3.3695893451720305,1666.0000000000002,1.214,2.1204075203620008,-0.9064075203620008,-74.66289294579907
1.6033,14.0,4.641791044776119,1.1014925373134328,493.0,1.471641791044776,38.35,-122.7,4.21409214092141,335.0,0.675,1.503818201521149,-0.8288182015211489,-122.78788170683687
9.5245,23.0,7.607187112763321,1.023543990086741,2036.0,2.522924411400248,32.82,-117.25,7.4322033898305095,807.0,5.00001,4.516675166662964,0.483334833337036,9.666677333386053
1.5066,50.0,4.545691906005222,1.1070496083550914,987.0,2.577023498694517,40.41,-120.64,4.106132075471698,383.0,0.593,-0.10395668156425586,0.6969566815642558,117.53063770054905
3.2188,38.0,5.571942446043166,1.0359712230215827,636.0,2.287769784172662,32.76,-117.06,5.378472222222222,278.0,1.505,2.090961081442714,-0.5859610814427141,-38.93429112576174
3.675,43.0,4.871060171919771,1.0888252148997135,930.0,2.664756446991404,34.18,-118.52,4.473684210526316,349.0,2.131,2.4183187523619836,-0.2873187523619838,-13.48281334406306
5.6493,40.0,6.74438202247191,1.0758426966292134,894.0,2.5112359550561796,37.59,-122.41,6.26892950391645,356.0,4.224,3.2494153990772787,0.9745846009227215,23.072552105178065
3.6619,17.0,4.885875706214689,0.9649717514124294,1656.0,1.8711864406779661,37.4,-122.0,5.063231850117096,885.0,2.324,2.4766227880180125,-0.15262278801801266,-6.567245611790562
0.8907,34.0,2.2857142857142856,0.7428571428571429,125.0,3.5714285714285716,34.12,-118.24,3.0769230769230766,35.0,1.542,0.9492643888084586,0.5927356111915414,38.43940409802473
5.0784,37.0,6.096551724137931,1.0827586206896551,802.0,2.7655172413793103,33.86,-118.36,5.630573248407643,290.0,2.959,2.853258252837712,0.10574174716228812,3.573563608052995
4.2344,33.0,4.930084745762712,1.0148305084745763,1166.0,2.4703389830508473,34.2,-118.51,4.8580375782881,472.0,2.625,2.5463768630215,0.07862313697849999,2.995167122990476
2.0938,42.0,4.036842105263158,1.0973684210526315,1295.0,3.4078947368421053,34.0,-118.28,3.678657074340528,380.0,1.192,1.613957227093728,-0.42195722709372796,-35.3990962326953
3.4509,24.0,4.038664323374341,1.0105448154657293,2409.0,4.233743409490334,37.35,-121.82,3.9965217391304355,569.0,1.824,1.807904156218754,0.016095843781245955,0.8824475757262036
2.1472,19.0,4.927645788336933,1.154427645788337,2256.0,2.4362850971922247,38.64,-121.38,4.268475210477082,926.0,1.434,1.016773236001768,0.4172267639982319,29.09531129694783
2.4728,18.0,5.3494055482166445,1.1030383091149274,4476.0,2.956406869220608,36.74,-119.71,4.849700598802395,1514.0,0.883,1.045173739910581,-0.16217373991058093,-18.36622196042819
3.7313,13.0,4.696559503666102,1.0428652002256062,4126.0,2.327129159616469,34.21,-118.56,4.503515413737155,1773.0,1.898,2.497110290049534,-0.599110290049534,-31.56534721019673
3.8864,36.0,5.438405797101449,1.039855072463768,703.0,2.5471014492753623,37.69,-122.15,5.229965156794425,276.0,1.973,2.384008482637938,-0.4110084826379381,-20.83165142614993
2.334,30.0,5.3652173913043475,1.0608695652173914,1688.0,2.9356521739130437,39.51,-121.52,5.057377049180327,575.0,0.722,0.5839404653488813,0.13805953465111864,19.121819203756047
3.5223,8.0,8.591549295774648,1.7195902688860436,2069.0,2.649167733674776,33.81,-116.43,4.996276991809382,781.0,1.151,1.40519487208325,-0.25419487208324987,-22.0846978352085
3.5833,32.0,5.829479768786127,1.0375722543352601,855.0,2.4710982658959537,40.79,-124.13,5.618384401114207,346.0,0.928,1.7132883440636135,-0.7852883440636135,-84.62158879995835
3.4472,45.0,4.468629961587708,0.911651728553137,2337.0,2.9923175416133163,37.73,-122.4,4.901685393258427,781.0,2.254,2.339256748001567,-0.08525674800156713,-3.7824644188805294
2.9063,31.0,5.508710801393728,1.0418118466898956,776.0,2.7038327526132404,40.87,-121.67,5.2876254180602,287.0,0.778,0.32733126140699653,0.4506687385930035,57.926573083933604
1.5987,28.0,4.211586901763225,1.0478589420654911,1335.0,3.36272040302267,32.8,-115.56,4.01923076923077,397.0,0.594,0.5719920140041737,0.022007985995826318,3.7050481474455084
3.1523,14.0,5.226685796269727,1.0129124820659972,2070.0,2.96987087517934,37.53,-120.84,5.160056657223795,697.0,1.418,1.2909710043781573,0.12702899562184267,8.958321270933899
3.8897,52.0,5.564432989690721,1.092783505154639,824.0,2.1237113402061856,37.88,-122.29,5.091981132075472,388.0,2.184,2.694623212901888,-0.510623212901888,-23.380183740928935
0.9463,43.0,4.614973262032086,1.1016042780748663,788.0,4.213903743315508,34.0,-118.24,4.189320388349515,187.0,0.95,0.8652316533649298,0.08476834663507016,8.922983856323174
2.2827,48.0,5.049586776859504,1.0909090909090908,947.0,2.608815426997245,35.36,-119.02,4.62878787878788,363.0,0.7,1.5710985310685146,-0.8710985310685146,-124.4426472955021
5.4138,2.0,8.930715935334874,1.3233256351039262,1275.0,2.9445727482678983,34.12,-117.17,6.7486910994764395,433.0,1.644,1.9365291780831555,-0.2925291780831556,-17.793745625496083
2.5536,31.0,4.071917808219178,1.0102739726027397,891.0,3.0513698630136985,37.97,-121.26,4.030508474576271,292.0,0.505,1.2991428433830166,-0.7941428433830166,-157.25600859069635
3.5469,28.0,5.863013698630137,1.2100456621004567,628.0,2.867579908675799,38.02,-122.93,4.845283018867924,219.0,2.0,2.3444048444346564,-0.34440484443465635,-17.220242221732818
3.5417,16.0,5.311643835616438,0.928082191780822,1010.0,3.458904109589041,36.79,-119.68,5.723247232472325,292.0,0.713,1.0555571805062982,-0.34255718050629824,-48.04448534450186
4.0798,25.0,5.245136186770428,0.9649805447470817,1296.0,2.5214007782101167,38.45,-122.74,5.435483870967742,514.0,1.792,2.277931654000504,-0.4859316540005041,-27.116721763420987
6.0338,52.0,5.793427230046948,1.0469483568075117,543.0,2.5492957746478875,34.08,-118.37,5.533632286995515,213.0,4.237,3.3879694539874876,0.8490305460125125,20.03848350277348
2.1507,21.0,4.800582241630276,1.042212518195051,1862.0,2.710334788937409,35.26,-120.64,4.606145251396647,687.0,2.215,1.9512945295685213,0.2637054704314785,11.905438845664944
4.0625,18.0,5.259541984732825,0.8969465648854962,818.0,3.122137404580153,38.46,-121.43,5.863829787234043,262.0,1.003,1.382249166752601,-0.379249166752601,-37.811482228574384
8.1356,25.0,7.8704,1.0576,2183.0,3.4928,34.27,-118.55,7.441754916792737,625.0,3.528,3.5627844873667556,-0.034784487366755545,-0.9859548573343409
1.7292,47.0,3.628032345013477,1.0323450134770888,1452.0,3.9137466307277626,34.07,-118.21,3.5143603133159274,371.0,1.917,1.341031934207976,0.5759680657920241,30.045282513929266
3.0977,24.0,4.276084949215143,1.074792243767313,2360.0,2.1791320406278856,34.24,-118.54,3.9785223367697595,1083.0,2.64,2.2978512457389755,0.34214875426102465,12.960180085644874
2.5417,33.0,4.95575221238938,0.7964601769911505,310.0,2.743362831858407,36.61,-119.26,6.222222222222221,113.00000000000001,1.188,0.7225254491694244,0.46547455083057554,39.1813594975232
4.475,47.0,5.628571428571429,1.0952380952380953,1083.0,3.4380952380952383,37.72,-122.45,5.139130434782609,315.0,2.212,2.7007810528773604,-0.4887810528773602,-22.096792625558777
2.9309,29.0,4.495388669301713,1.0895915678524375,1574.0,2.0737812911725957,36.61,-121.9,4.125755743651753,758.9999999999999,2.171,2.624878562646778,-0.45387856264677806,-20.906428495936346
1.925,45.0,4.198312236286919,1.0042194092827004,630.0,2.6582278481012658,37.76,-122.19,4.180672268907562,237.0,0.741,1.7105127327593834,-0.9695127327593834,-130.838425473601
1.7689,30.0,3.9565846599131693,1.096960926193922,2951.0,4.270622286541244,33.8,-118.18,3.6068601583113455,691.0,1.176,1.1369045717768387,0.039095428223161255,3.3244411754388823
5.634,33.0,6.57679180887372,1.0409556313993173,896.0,3.0580204778157,34.27,-118.53,6.318032786885246,293.0,3.205,2.7824243192287526,0.4225756807712475,13.184888635608347
5.6874,16.0,7.757009345794392,1.102803738317757,733.0,3.425233644859813,33.16,-117.14,7.033898305084747,214.0,2.027,2.349653323753401,-0.32265332375340083,-15.91777620885056
2.8043,16.0,5.158227848101266,0.989451476793249,721.0,1.521097046413502,37.99,-122.06,5.21321961620469,474.0,0.875,1.8198764895696158,-0.9448764895696158,-107.9858845222418
4.2917,17.0,5.482014388489208,0.9928057553956835,322.0,2.316546762589928,40.2,-122.23,5.521739130434782,139.0,1.288,1.3081999621902725,-0.020199962190272425,-1.5683200458286042
3.6875,22.0,4.510948905109489,1.0583941605839415,413.0,1.5072992700729928,37.39,-122.06,4.2620689655172415,274.0,0.4,2.5988279225430375,-2.1988279225430376,-549.7069806357594
3.5462,19.0,5.226640159045726,0.9821073558648111,1444.0,2.8707753479125246,33.14,-117.08,5.321862348178137,503.00000000000006,1.568,1.7649775866927158,-0.1969775866927157,-12.562346090096662
6.5069,4.0,6.062899786780384,1.0341151385927505,2677.0,2.8539445628997866,33.68,-117.64,5.862886597938145,938.0000000000001,2.434,2.9094393218646317,-0.47543932186463156,-19.533250692877218
4.1099,8.0,6.081680280046674,1.017502917152859,2383.0,2.780630105017503,37.19,-119.77,5.977064220183485,857.0,1.136,1.3118017494607699,-0.17580174946076998,-15.4755061145044
3.3125,42.0,3.9386973180076628,1.0651340996168583,1369.0,5.245210727969349,33.94,-118.35,3.6978417266187047,261.0,1.446,1.7858467575838262,-0.3398467575838262,-23.502542018245244
3.2818,31.0,3.617094017094017,1.041025641025641,2559.0,1.458119658119658,34.09,-118.37,3.474548440065681,1755.0,2.25,3.031994913058405,-0.781994913058405,-34.75532946926244
3.1625,16.0,5.99234693877551,1.1377551020408163,1302.0,3.3214285714285716,37.68,-120.97,5.266816143497758,392.0,1.303,1.2091860109622559,0.09381398903774407,7.199845666749353
6.4288,46.0,6.774683544303797,1.081012658227848,1022.0,2.5873417721518988,34.2,-118.13,6.2669789227166275,395.0,2.955,3.2826740648111894,-0.3276740648111893,-11.088800839634157
3.0958,39.0,5.0094936708860756,1.1044303797468353,857.0,2.712025316455696,37.77,-122.16,4.535816618911175,316.0,1.458,2.113916637196766,-0.6559166371967662,-44.987423676047065
1.8672,18.0,5.329512893982808,1.171919770773639,741.0,2.1232091690544412,39.43,-121.32,4.547677261613692,349.0,0.847,0.4571217259095164,0.3898782740904836,46.03049280879382
2.5551,35.0,4.018487394957983,1.0168067226890756,1886.0,3.1697478991596637,37.35,-121.86,3.9520661157024795,595.0,1.821,1.856468949617863,-0.035468949617863066,-1.947773180552612
4.2096,37.0,5.58235294117647,1.0558823529411765,973.0,2.861764705882353,38.54,-122.48,5.286908077994428,340.0,2.566,2.2523001079515197,0.31369989204848014,12.225249105552617
2.7838,19.0,4.640148011100832,1.0851063829787233,2750.0,2.543940795559667,32.62,-117.07,4.276214833759591,1081.0,1.559,1.9962016887095047,-0.4372016887095047,-28.043726023701392
3.4063,52.0,4.558194774346793,0.9596199524940617,1483.0,3.522565320665083,37.75,-122.41,4.75,421.0,2.539,2.2575489846299064,0.28145101537009376,11.085112854277028
4.18,23.0,4.936633663366337,1.0336633663366337,1488.0,2.9465346534653465,34.27,-118.74,4.775862068965517,505.0,2.15,2.3738544504640586,-0.22385445046405872,-10.411834905305058
4.8403,28.0,5.328918322295806,0.9161147902869757,1106.0,2.4415011037527594,37.55,-121.99,5.816867469879518,453.0,2.686,2.6499216737918374,0.03607832620816254,1.3431990397677789
3.4234,46.0,5.494047619047619,1.1398809523809523,867.0,2.580357142857143,33.79,-117.85,4.819843342036553,336.0,2.0,2.208478025244979,-0.20847802524497894,-10.423901262248947
4.375,38.0,4.8977272727272725,1.0113636363636365,484.0,2.75,33.99,-118.06,4.842696629213482,176.0,1.862,2.4498814270575124,-0.5878814270575123,-31.572579326397012
6.1552,10.0,6.047899778924097,1.0755342667649226,8907.0,3.2818717759764184,33.98,-117.92,5.623158615964371,2714.0,3.625,2.783173007028388,0.8418269929716118,23.222813599216877
1.5547,20.0,4.187358916478555,1.1715575620767493,1091.0,2.4627539503386005,36.74,-119.77,3.5741811175337186,443.0,0.939,0.8765518473915606,0.06244815260843939,6.650495485456805
4.4387,20.0,5.563876651982379,1.0469897209985315,3637.0,2.670337738619677,37.94,-122.29,5.314165497896213,1362.0,1.9,2.536636718385374,-0.6366367183853741,-33.50719570449338
3.1354,26.0,4.394611727416799,1.0792393026941363,1560.0,2.472266244057052,33.96,-118.35,4.071953010279002,631.0,1.643,2.1669542017336454,-0.5239542017336454,-31.890091401926075
10.2264,36.0,8.571428571428571,1.1428571428571428,30.0,2.142857142857143,38.63,-121.28,7.5,14.0,3.5,4.186376180243322,-0.6863761802433217,-19.610748006952047
10.9506,20.0,7.6104651162790695,1.069767441860465,514.0,2.988372093023256,37.64,-121.88,7.114130434782609,172.0,4.758,4.876249885205098,-0.11824988520509816,-2.485285523436279
2.5933,52.0,3.758765778401122,1.0378681626928472,1587.0,2.225806451612903,37.76,-122.47,3.6216216216216215,713.0000000000001,3.596,2.4851554566701566,1.1108445433298435,30.891116332865504
6.0634,15.0,5.935275080906149,1.0679611650485437,841.0,2.72168284789644,33.68,-117.78,5.557575757575758,309.0,2.343,2.8981458556884334,-0.5551458556884334,-23.693805193701813
2.4875,26.0,4.556476683937824,1.033160621761658,2539.0,2.6310880829015546,38.09,-122.23,4.410230692076229,964.9999999999999,0.9,1.7265773733825185,-0.8265773733825185,-91.84193037583537
3.7159,52.0,5.325342465753424,0.9897260273972602,620.0,2.1232876712328768,37.73,-122.17,5.380622837370242,292.0,1.833,2.5413986017312595,-0.7083986017312596,-38.64695044905944
4.1953,39.0,5.266106442577031,1.011204481792717,982.0,2.750700280112045,33.89,-118.33,5.207756232686981,357.0,2.269,2.51119975059796,-0.24219975059796006,-10.674294869896874
1.9549,24.0,3.7520858164481528,1.0822407628128725,2850.0,3.3969010727056017,34.2,-118.42,3.4669603524229076,839.0,2.215,1.3694665027951771,0.8455334972048227,38.173069851233535
4.537,39.0,5.711811023622047,1.0488188976377952,1531.0,2.411023622047244,37.3,-121.9,5.4459459459459465,635.0,3.459,2.8386806288124617,0.6203193711875383,17.93348861484644
2.8654,44.0,4.520179372197309,1.0,544.0,2.4394618834080717,34.04,-118.32,4.520179372197309,223.0,1.768,2.054199747029479,-0.2861997470294788,-16.187768497142464
2.9562,14.0,6.038084874863983,1.088139281828074,1822.0,1.9825897714907508,39.54,-121.46,5.549,919.0,1.423,0.9519245552826447,0.4710754447173553,33.104388244367904
4.0313,39.0,5.266666666666667,1.0484848484848486,406.0,2.4606060606060605,36.62,-121.93,5.023121387283236,165.0,2.538,2.8642721670198696,-0.32627216701986983,-12.855483334116228
4.4821,5.0,6.05506329113924,1.0943037974683545,4620.0,2.9240506329113924,38.1,-122.2,5.533256217466743,1580.0,2.1,2.187509380948093,-0.08750938094809291,-4.1671133784806145
5.8382,30.0,7.425714285714286,1.0457142857142858,922.0,2.6342857142857143,37.72,-122.1,7.101092896174863,350.0,3.302,2.887417440512209,0.414582559487791,12.555498470254117
2.233,25.0,4.746987951807229,1.1325301204819278,155.0,1.8674698795180722,38.58,-121.22,4.191489361702128,83.0,0.55,1.0265705348995198,-0.4765705348995197,-86.64918816354903
4.5491,43.0,5.984848484848484,1.0454545454545454,657.0,3.3181818181818183,34.12,-118.01,5.72463768115942,198.0,2.148,2.278264008934265,-0.13026400893426482,-6.064432445729275
4.2031,13.0,6.811111111111111,1.0185185185185186,752.0,2.785185185185185,39.02,-121.08,6.687272727272727,270.0,2.096,1.0116777897462157,1.0843222102537844,51.73292987852025
4.2644,46.0,4.756410256410256,1.0256410256410255,1272.0,2.717948717948718,37.76,-122.5,4.6375,468.0,2.841,2.842193258532845,-0.0011932585328446876,-0.04200135631273099
1.8571,31.0,3.4684684684684686,1.018018018018018,1079.0,2.43018018018018,38.63,-121.4,3.4070796460176993,444.0,0.987,1.0333846368471171,-0.04638463684711713,-4.699557937904472
1.3071,51.0,2.647294589178357,1.1022044088176353,781.0,1.565130260521042,32.72,-117.15,2.401818181818182,499.00000000000006,2.5,2.0891612201176954,0.41083877988230455,16.433551195292182
1.128,46.0,4.295454545454546,1.047077922077922,1684.0,2.7337662337662336,38.56,-121.5,4.102325581395349,616.0,1.231,0.8037290354567972,0.4272709645432029,34.70925788328212
3.9816,27.0,4.928667563930014,1.1224764468371466,3009.0,4.049798115746972,33.73,-117.93,4.390887290167866,743.0,1.795,1.9678378975944497,-0.17283789759444979,-9.628852233674083
2.63,42.0,4.0,1.0086206896551724,1471.0,4.227011494252873,34.0,-118.07,3.965811965811966,348.0,1.438,1.5162390416699267,-0.07823904166992679,-5.440823481914241
2.7284,24.0,4.897400820793433,1.0054719562243501,1959.0,2.679890560875513,38.27,-122.03,4.870748299319728,731.0,1.185,1.5309131266500131,-0.34591312665001306,-29.190981151899837
4.1944,33.0,4.667785234899329,1.0369127516778522,1038.0,3.4832214765100673,34.12,-117.91,4.501618122977346,298.0,1.495,2.098975592917107,-0.6039755929171067,-40.3997052118466
4.2437,35.0,5.836683417085427,1.020100502512563,1741.0,4.374371859296482,33.91,-118.03,5.72167487684729,398.00000000000006,1.641,1.8905116813507306,-0.24951168135073054,-15.2048556581798
5.3275,5.0,6.490059642147117,0.9910536779324056,3464.0,3.4433399602385686,33.69,-117.39,6.54864593781344,1006.0,1.687,1.9808887114386593,-0.29388871143865924,-17.420789059790113
3.6923,18.0,3.652037617554859,1.0438871473354232,855.0,2.6802507836990594,37.59,-122.02,3.498498498498498,319.0,2.132,2.299100938620718,-0.16710093862071806,-7.8377550947803964
5.8143,45.0,5.17490494296578,0.9581749049429658,581.0,2.209125475285171,33.96,-118.39,5.400793650793651,263.0,3.407,3.352010473628809,0.05498952637119103,1.6140160367241276
2.4706,31.0,4.156593406593407,1.0686813186813187,1396.0,3.8351648351648353,34.06,-118.03,3.889460154241646,364.0,1.706,1.3955661207726138,0.3104338792273862,18.196593155180903
2.6518,40.0,5.573717948717949,1.0192307692307692,744.0,2.3846153846153846,38.29,-122.3,5.468553459119497,312.0,1.561,1.7023917360869518,-0.14139173608695188,-9.05776656546777
4.25,49.0,5.652509652509653,1.166023166023166,636.0,2.4555984555984556,37.62,-122.41,4.847682119205299,259.0,2.841,2.9202373933703285,-0.07923739337032831,-2.789066996491669
2.1417,12.0,4.390029325513196,1.0557184750733137,943.0,2.7653958944281527,38.02,-121.9,4.158333333333333,341.0,1.222,1.2180520689721135,0.0039479310278864865,0.32307127887778125
2.7159,32.0,5.33130081300813,1.0731707317073171,1570.0,3.1910569105691056,36.81,-119.7,4.967803030303029,492.0,0.68,1.0827352628836024,-0.4027352628836024,-59.22577395347094
4.0,26.0,4.128440366972477,1.2110091743119267,317.0,2.908256880733945,32.73,-117.14,3.4090909090909087,109.0,1.375,2.47176058306421,-1.09676058306421,-79.76440604103345
5.9907,34.0,4.978142076502732,0.994535519125683,750.0,2.0491803278688523,33.82,-118.38,5.0054945054945055,366.00000000000006,5.00001,3.4917991747405566,1.508210825259443,30.16415617687651
2.1711,45.0,4.713432835820895,1.0656716417910448,713.0,2.1283582089552238,34.04,-118.35,4.422969187675069,335.0,1.792,1.8932076969251526,-0.10120769692515252,-5.647750944483958
3.3831,30.0,4.785834738617201,1.0944350758853287,1758.0,2.9645868465430016,33.83,-117.96,4.372881355932204,593.0,1.974,2.02787721898585,-0.05387721898585007,-2.7293424004989904
4.0682,36.0,6.1193415637860085,1.0246913580246915,641.0,2.6378600823045266,37.67,-122.14,5.971887550200803,243.0,1.962,2.3378844606564044,-0.37588446065640446,-19.15822939125405
2.8854,42.0,5.103092783505154,1.1958762886597938,284.0,2.9278350515463916,37.99,-121.28,4.267241379310344,97.0,0.557,1.571594008874854,-1.014594008874854,-182.15332295778347
3.3056,39.0,3.746630727762803,1.105121293800539,1666.0,4.490566037735849,33.94,-118.36,3.3902439024390243,371.0,1.568,1.9472593603188528,-0.37925936031885277,-24.187459204008466
3.8333,34.0,4.6761904761904765,0.9904761904761905,1025.0,3.253968253968254,33.92,-117.89,4.721153846153847,315.0,1.704,2.040520921387248,-0.3365209213872482,-19.74888036310142
2.1418,13.0,4.620558375634518,1.1383248730964468,1737.0,2.204314720812183,37.32,-120.48,4.059085841694538,787.9999999999999,1.306,1.1963068161808437,0.10969318381915638,8.399171808511207
2.1907,52.0,3.199771689497717,1.0616438356164384,1372.0,1.5662100456621004,37.88,-122.27,3.0139784946236556,876.0,2.714,2.51734081634541,0.19665918365459012,7.246101092652547
2.8169,29.0,4.266558966074314,1.0290791599353797,2413.0,3.898222940226171,33.84,-118.0,4.145996860282574,619.0,1.651,1.5324419195942127,0.1185580804057873,7.180986093627335
2.3173,25.0,4.329824561403509,1.231578947368421,507.0,1.7789473684210526,33.85,-117.88,3.5156695156695155,285.0,2.25,1.8262707830169518,0.4237292169830482,18.83240964369103
